asv	sample	count
7301b71f411a7f9a9c6f8c537250fc44	555	468
7301b71f411a7f9a9c6f8c537250fc44	575	17
7301b71f411a7f9a9c6f8c537250fc44	587	68
7301b71f411a7f9a9c6f8c537250fc44	588	178
7301b71f411a7f9a9c6f8c537250fc44	613	9
7301b71f411a7f9a9c6f8c537250fc44	617	98
7301b71f411a7f9a9c6f8c537250fc44	676	31
730d5ea0ca8f78d0cd6d3fe07e7faf04	565	75
73100b7a46e782700de861088c7c839d	565	7
7316100b95aec32f83f41013d38ca2ef	431	434
7316100b95aec32f83f41013d38ca2ef	575	109
7316100b95aec32f83f41013d38ca2ef	613	183
7316100b95aec32f83f41013d38ca2ef	672	2847
7316100b95aec32f83f41013d38ca2ef	673	1574
7316100b95aec32f83f41013d38ca2ef	685	44
731bfaef6a12056e4f3a6e524ec22ac1	575	7
731d2bc987aeb7b0bf691af28d1d64c4	430	9
731d2bc987aeb7b0bf691af28d1d64c4	615	26
731d2bc987aeb7b0bf691af28d1d64c4	650	5
731ec83438af07ccc0496a2b8ffae621	422	4
731ec83438af07ccc0496a2b8ffae621	424	10
731ec83438af07ccc0496a2b8ffae621	474	3
731ec83438af07ccc0496a2b8ffae621	480	5
731ec83438af07ccc0496a2b8ffae621	623	9
731ec83438af07ccc0496a2b8ffae621	651	4
7337431bc35b58de39893e6d6db1772b	382	8
7337431bc35b58de39893e6d6db1772b	383	11
7337431bc35b58de39893e6d6db1772b	419	10
7337431bc35b58de39893e6d6db1772b	426	20
7337431bc35b58de39893e6d6db1772b	459	9
7337431bc35b58de39893e6d6db1772b	480	9
7337431bc35b58de39893e6d6db1772b	501	5
7337431bc35b58de39893e6d6db1772b	565	9
7337431bc35b58de39893e6d6db1772b	575	9
7337431bc35b58de39893e6d6db1772b	576	7
7337431bc35b58de39893e6d6db1772b	587	7
7337431bc35b58de39893e6d6db1772b	613	18
7337431bc35b58de39893e6d6db1772b	650	11
7337431bc35b58de39893e6d6db1772b	651	25
7337431bc35b58de39893e6d6db1772b	654	11
7337431bc35b58de39893e6d6db1772b	655	62
7337431bc35b58de39893e6d6db1772b	673	15
7337431bc35b58de39893e6d6db1772b	676	14
737c038683b3d8e2069e5abfff192cd4	398	24
737c038683b3d8e2069e5abfff192cd4	474	5
737c038683b3d8e2069e5abfff192cd4	492	215
737c038683b3d8e2069e5abfff192cd4	547	76
737c038683b3d8e2069e5abfff192cd4	575	14
737c038683b3d8e2069e5abfff192cd4	615	61
737c038683b3d8e2069e5abfff192cd4	672	91
737c038683b3d8e2069e5abfff192cd4	686	241
738ae55299936bb1f21e673533d33216	613	4
738ae55299936bb1f21e673533d33216	653	12
738ae55299936bb1f21e673533d33216	672	11
73955de4991fce69f59036b060bbde9d	381	7
73955de4991fce69f59036b060bbde9d	391	39
73955de4991fce69f59036b060bbde9d	432	5
73955de4991fce69f59036b060bbde9d	454	81
73955de4991fce69f59036b060bbde9d	462	10
73955de4991fce69f59036b060bbde9d	501	24
73955de4991fce69f59036b060bbde9d	547	79
73955de4991fce69f59036b060bbde9d	555	19
73955de4991fce69f59036b060bbde9d	565	13
73955de4991fce69f59036b060bbde9d	613	29
73955de4991fce69f59036b060bbde9d	623	9
73955de4991fce69f59036b060bbde9d	653	20
73955de4991fce69f59036b060bbde9d	664	29
73955de4991fce69f59036b060bbde9d	672	7
73955de4991fce69f59036b060bbde9d	676	23
73955de4991fce69f59036b060bbde9d	685	35
73ac1f8d3d83c4604690cd94404f288a	454	709
73ac1f8d3d83c4604690cd94404f288a	462	2113
73ac1f8d3d83c4604690cd94404f288a	480	206
73ac1f8d3d83c4604690cd94404f288a	489	138
73ac1f8d3d83c4604690cd94404f288a	547	613
73ac1f8d3d83c4604690cd94404f288a	555	334
73ac1f8d3d83c4604690cd94404f288a	565	618
73ac1f8d3d83c4604690cd94404f288a	653	571
73ac1f8d3d83c4604690cd94404f288a	664	211
73b8039f25d1ab8ee36ca9fe1c81c244	391	9
73b8039f25d1ab8ee36ca9fe1c81c244	474	2
73b8039f25d1ab8ee36ca9fe1c81c244	672	7
73d84f7a1dc1221f426d7011148dcf33	430	6
73d84f7a1dc1221f426d7011148dcf33	654	12
73e09eb509c4ba630ac8c73f09ab3dd8	454	386
73ed0e1b26a08c77c08394c418209d32	576	8
741de7f80526aa79cc7e0893d4d14fbb	390	9
741de7f80526aa79cc7e0893d4d14fbb	489	25
741de7f80526aa79cc7e0893d4d14fbb	677	139
742706ce0717c6612ea8f2185bfebf77	651	13
743f419c3673750341949dc633a8e47c	655	36
74448a4cacf34336f7770d65995a2414	676	16
746c8cde66e79032d0f3467197540f1d	575	5
746c8cde66e79032d0f3467197540f1d	685	12
7476dec20b9cea890628f9b7f89867c3	685	11
74819abe8066a14f65ad589872e566f5	380	631
74819abe8066a14f65ad589872e566f5	381	15
74819abe8066a14f65ad589872e566f5	399	846
74819abe8066a14f65ad589872e566f5	422	573
74819abe8066a14f65ad589872e566f5	424	1030
74819abe8066a14f65ad589872e566f5	472	208
74819abe8066a14f65ad589872e566f5	576	329
74819abe8066a14f65ad589872e566f5	623	48
748856b2e894a7bff94696489119e576	430	13
748856b2e894a7bff94696489119e576	677	2
7495a1a262d31319bff6f3c61a2da593	575	8
74a03080daef3cfb7918b400bdd2b692	429	9
74a03080daef3cfb7918b400bdd2b692	677	3
74ecfb962ef756dc2132ace9a014cd61	432	12
74ecfb962ef756dc2132ace9a014cd61	511	1289
74ecfb962ef756dc2132ace9a014cd61	653	1114
74f0ae17100b8c2305878ba324a295e3	652	10
74f2c3414fa1cb7cec3f66bef71a351b	380	161
74f2c3414fa1cb7cec3f66bef71a351b	382	428
74f2c3414fa1cb7cec3f66bef71a351b	383	143
74f2c3414fa1cb7cec3f66bef71a351b	386	139
74f2c3414fa1cb7cec3f66bef71a351b	390	67
74f2c3414fa1cb7cec3f66bef71a351b	391	31
74f2c3414fa1cb7cec3f66bef71a351b	398	165
74f2c3414fa1cb7cec3f66bef71a351b	399	123
74f2c3414fa1cb7cec3f66bef71a351b	419	174
74f2c3414fa1cb7cec3f66bef71a351b	422	122
74f2c3414fa1cb7cec3f66bef71a351b	424	209
74f2c3414fa1cb7cec3f66bef71a351b	426	60
74f2c3414fa1cb7cec3f66bef71a351b	429	45
74f2c3414fa1cb7cec3f66bef71a351b	430	76
74f2c3414fa1cb7cec3f66bef71a351b	431	23
74f2c3414fa1cb7cec3f66bef71a351b	432	35
74f2c3414fa1cb7cec3f66bef71a351b	454	109
74f2c3414fa1cb7cec3f66bef71a351b	459	87
74f2c3414fa1cb7cec3f66bef71a351b	462	76
74f2c3414fa1cb7cec3f66bef71a351b	472	124
74f2c3414fa1cb7cec3f66bef71a351b	474	36
74f2c3414fa1cb7cec3f66bef71a351b	480	22
74f2c3414fa1cb7cec3f66bef71a351b	489	42
74f2c3414fa1cb7cec3f66bef71a351b	492	257
74f2c3414fa1cb7cec3f66bef71a351b	501	5
74f2c3414fa1cb7cec3f66bef71a351b	511	140
74f2c3414fa1cb7cec3f66bef71a351b	547	45
74f2c3414fa1cb7cec3f66bef71a351b	555	57
74f2c3414fa1cb7cec3f66bef71a351b	563	113
74f2c3414fa1cb7cec3f66bef71a351b	565	91
74f2c3414fa1cb7cec3f66bef71a351b	574	31
74f2c3414fa1cb7cec3f66bef71a351b	575	93
74f2c3414fa1cb7cec3f66bef71a351b	576	186
74f2c3414fa1cb7cec3f66bef71a351b	587	119
74f2c3414fa1cb7cec3f66bef71a351b	588	108
74f2c3414fa1cb7cec3f66bef71a351b	613	227
74f2c3414fa1cb7cec3f66bef71a351b	615	13
74f2c3414fa1cb7cec3f66bef71a351b	617	21
74f2c3414fa1cb7cec3f66bef71a351b	623	465
74f2c3414fa1cb7cec3f66bef71a351b	650	23
74f2c3414fa1cb7cec3f66bef71a351b	651	177
74f2c3414fa1cb7cec3f66bef71a351b	652	337
74f2c3414fa1cb7cec3f66bef71a351b	653	103
74f2c3414fa1cb7cec3f66bef71a351b	654	165
74f2c3414fa1cb7cec3f66bef71a351b	655	162
74f2c3414fa1cb7cec3f66bef71a351b	664	266
74f2c3414fa1cb7cec3f66bef71a351b	672	336
74f2c3414fa1cb7cec3f66bef71a351b	673	281
74f2c3414fa1cb7cec3f66bef71a351b	676	17
74f2c3414fa1cb7cec3f66bef71a351b	677	47
74f2c3414fa1cb7cec3f66bef71a351b	685	224
74f2c3414fa1cb7cec3f66bef71a351b	686	67
74f6eb9e167a97a797b70c2499e6de9f	480	17
751c817edcc42e00a7748ca85fb8a4ff	563	19
751c817edcc42e00a7748ca85fb8a4ff	677	585
75302d3de4a8c79221dc5dfb7f481174	390	13
75302d3de4a8c79221dc5dfb7f481174	419	88
75302d3de4a8c79221dc5dfb7f481174	575	126
75302d3de4a8c79221dc5dfb7f481174	651	27
75302d3de4a8c79221dc5dfb7f481174	653	17
75302d3de4a8c79221dc5dfb7f481174	664	34
75302d3de4a8c79221dc5dfb7f481174	673	127
75302d3de4a8c79221dc5dfb7f481174	676	15
754e7914183a456551d3e39231aa2127	454	4
754e7914183a456551d3e39231aa2127	655	27
755731645d5c5d5debe245bbfef4474c	673	19
757b581d6700fc57bd151d9a44ae0a6e	565	65
757b581d6700fc57bd151d9a44ae0a6e	686	22
7589eb68d884b6bce2ebfe338cb3d00c	424	15
75ac7a6ada797ec65aae148c8155e7de	651	20
75bd28202eb20acf21ce6bb1e8f0cf1b	555	22
75e2bb2cdfc81ea4254c12ba42859c61	652	14
75fb9a0fdb4acbc4194b44fb196244a3	383	55
75fb9a0fdb4acbc4194b44fb196244a3	419	55
75fb9a0fdb4acbc4194b44fb196244a3	462	153
75fb9a0fdb4acbc4194b44fb196244a3	547	28
75fb9a0fdb4acbc4194b44fb196244a3	563	17
75fb9a0fdb4acbc4194b44fb196244a3	574	87
75fb9a0fdb4acbc4194b44fb196244a3	650	32
75fb9a0fdb4acbc4194b44fb196244a3	655	79
75fb9a0fdb4acbc4194b44fb196244a3	664	156
75fb9a0fdb4acbc4194b44fb196244a3	672	203
75fb9a0fdb4acbc4194b44fb196244a3	673	88
76263baa0b9ee63863072926f4eb6300	382	827
76263baa0b9ee63863072926f4eb6300	383	225
76263baa0b9ee63863072926f4eb6300	386	472
76263baa0b9ee63863072926f4eb6300	390	957
76263baa0b9ee63863072926f4eb6300	391	148
76263baa0b9ee63863072926f4eb6300	398	967
76263baa0b9ee63863072926f4eb6300	419	2294
76263baa0b9ee63863072926f4eb6300	426	596
76263baa0b9ee63863072926f4eb6300	429	184
76263baa0b9ee63863072926f4eb6300	431	28
76263baa0b9ee63863072926f4eb6300	432	157
76263baa0b9ee63863072926f4eb6300	454	54
76263baa0b9ee63863072926f4eb6300	459	1965
76263baa0b9ee63863072926f4eb6300	474	169
76263baa0b9ee63863072926f4eb6300	492	794
76263baa0b9ee63863072926f4eb6300	501	178
76263baa0b9ee63863072926f4eb6300	511	934
76263baa0b9ee63863072926f4eb6300	547	156
76263baa0b9ee63863072926f4eb6300	555	826
76263baa0b9ee63863072926f4eb6300	575	116
76263baa0b9ee63863072926f4eb6300	576	115
76263baa0b9ee63863072926f4eb6300	613	162
76263baa0b9ee63863072926f4eb6300	615	868
76263baa0b9ee63863072926f4eb6300	651	1266
76263baa0b9ee63863072926f4eb6300	652	1360
76263baa0b9ee63863072926f4eb6300	653	1317
76263baa0b9ee63863072926f4eb6300	654	197
76263baa0b9ee63863072926f4eb6300	664	3817
76263baa0b9ee63863072926f4eb6300	672	4298
76263baa0b9ee63863072926f4eb6300	673	1764
76263baa0b9ee63863072926f4eb6300	676	481
7634d446e62a221b7dc9b4da8173942e	382	63
7634d446e62a221b7dc9b4da8173942e	454	100
7634d446e62a221b7dc9b4da8173942e	489	92
7634d446e62a221b7dc9b4da8173942e	501	293
7634d446e62a221b7dc9b4da8173942e	547	21
7634d446e62a221b7dc9b4da8173942e	575	405
7634d446e62a221b7dc9b4da8173942e	588	36
7634d446e62a221b7dc9b4da8173942e	613	4
7634d446e62a221b7dc9b4da8173942e	651	47
7634d446e62a221b7dc9b4da8173942e	654	2
763d23f4e43e59d0e85e75e8754026bc	574	12
763d23f4e43e59d0e85e75e8754026bc	623	16
7670d14508790e541d8289915b16dcb1	492	34
7670d14508790e541d8289915b16dcb1	651	39
7670d14508790e541d8289915b16dcb1	664	56
76738607a7fb93328b93d87021bf4b03	617	12
767d43032296c8de93dbb8694d5e6480	555	68
767d43032296c8de93dbb8694d5e6480	623	27
767d43032296c8de93dbb8694d5e6480	654	33
767d43032296c8de93dbb8694d5e6480	676	184
768130d53fab8d76c89bbd96019363bc	652	26
76832aaf3eb81c1ce3baf08bbb4d8f11	382	3
76832aaf3eb81c1ce3baf08bbb4d8f11	575	23
76832aaf3eb81c1ce3baf08bbb4d8f11	613	6
76832aaf3eb81c1ce3baf08bbb4d8f11	651	11
76832aaf3eb81c1ce3baf08bbb4d8f11	655	6
76b9e7e300b8983e805207bd1eec7004	419	67
76b9e7e300b8983e805207bd1eec7004	474	26
76b9e7e300b8983e805207bd1eec7004	492	32
76b9e7e300b8983e805207bd1eec7004	547	31
76b9e7e300b8983e805207bd1eec7004	623	21
76cc334aafd08ef323c75ffa6adf31fc	391	114
76cdbed608451a2e8252956c5b8f5c3c	429	6
76eafd0a72dbf0205d7de739767bb0cc	454	55
76eafd0a72dbf0205d7de739767bb0cc	651	113
76eafd0a72dbf0205d7de739767bb0cc	652	11
76eafd0a72dbf0205d7de739767bb0cc	653	23
76eafd0a72dbf0205d7de739767bb0cc	654	7
76eafd0a72dbf0205d7de739767bb0cc	655	4
76eafd0a72dbf0205d7de739767bb0cc	664	10
76eafd0a72dbf0205d7de739767bb0cc	672	98
76eafd0a72dbf0205d7de739767bb0cc	673	41
76eafd0a72dbf0205d7de739767bb0cc	686	44
76f1650386234fd77c67751296ada883	380	3361
76f1650386234fd77c67751296ada883	381	774
76f1650386234fd77c67751296ada883	382	525
76f1650386234fd77c67751296ada883	383	620
76f1650386234fd77c67751296ada883	390	45
76f1650386234fd77c67751296ada883	391	819
76f1650386234fd77c67751296ada883	398	2276
76f1650386234fd77c67751296ada883	399	1797
76f1650386234fd77c67751296ada883	419	434
76f1650386234fd77c67751296ada883	422	52
76f1650386234fd77c67751296ada883	424	45
76f1650386234fd77c67751296ada883	426	508
76f1650386234fd77c67751296ada883	429	50
76f1650386234fd77c67751296ada883	430	64
76f1650386234fd77c67751296ada883	431	20
76f1650386234fd77c67751296ada883	432	178
76f1650386234fd77c67751296ada883	454	69
76f1650386234fd77c67751296ada883	459	196
76f1650386234fd77c67751296ada883	472	1031
76f1650386234fd77c67751296ada883	474	7
76f1650386234fd77c67751296ada883	480	75
76f1650386234fd77c67751296ada883	489	1336
76f1650386234fd77c67751296ada883	492	447
76f1650386234fd77c67751296ada883	501	376
76f1650386234fd77c67751296ada883	511	846
76f1650386234fd77c67751296ada883	547	32
76f1650386234fd77c67751296ada883	555	252
76f1650386234fd77c67751296ada883	565	157
76f1650386234fd77c67751296ada883	576	62
76f1650386234fd77c67751296ada883	587	1420
76f1650386234fd77c67751296ada883	588	668
76f1650386234fd77c67751296ada883	613	95
76f1650386234fd77c67751296ada883	615	275
76f1650386234fd77c67751296ada883	617	998
76f1650386234fd77c67751296ada883	623	137
76f1650386234fd77c67751296ada883	650	95
76f1650386234fd77c67751296ada883	651	984
76f1650386234fd77c67751296ada883	652	1886
76f1650386234fd77c67751296ada883	653	290
76f1650386234fd77c67751296ada883	654	542
76f1650386234fd77c67751296ada883	655	2827
76f1650386234fd77c67751296ada883	664	1071
76f1650386234fd77c67751296ada883	672	767
76f1650386234fd77c67751296ada883	673	1960
76f1650386234fd77c67751296ada883	676	1726
76f1650386234fd77c67751296ada883	685	640
76f1650386234fd77c67751296ada883	686	395
76fe2613a1867dc5240e2c5457017f1b	380	11
76fe2613a1867dc5240e2c5457017f1b	381	107
76fe2613a1867dc5240e2c5457017f1b	383	11
76fe2613a1867dc5240e2c5457017f1b	390	4
76fe2613a1867dc5240e2c5457017f1b	391	57
76fe2613a1867dc5240e2c5457017f1b	419	46
76fe2613a1867dc5240e2c5457017f1b	429	45
76fe2613a1867dc5240e2c5457017f1b	432	67
76fe2613a1867dc5240e2c5457017f1b	454	132
76fe2613a1867dc5240e2c5457017f1b	462	33
76fe2613a1867dc5240e2c5457017f1b	480	12
76fe2613a1867dc5240e2c5457017f1b	489	66
76fe2613a1867dc5240e2c5457017f1b	492	14
76fe2613a1867dc5240e2c5457017f1b	501	8
76fe2613a1867dc5240e2c5457017f1b	547	51
76fe2613a1867dc5240e2c5457017f1b	555	70
76fe2613a1867dc5240e2c5457017f1b	563	12
76fe2613a1867dc5240e2c5457017f1b	565	43
76fe2613a1867dc5240e2c5457017f1b	574	32
76fe2613a1867dc5240e2c5457017f1b	575	150
76fe2613a1867dc5240e2c5457017f1b	576	38
76fe2613a1867dc5240e2c5457017f1b	615	65
76fe2613a1867dc5240e2c5457017f1b	617	4
76fe2613a1867dc5240e2c5457017f1b	650	8
76fe2613a1867dc5240e2c5457017f1b	651	34
76fe2613a1867dc5240e2c5457017f1b	655	78
76fe2613a1867dc5240e2c5457017f1b	664	133
76fe2613a1867dc5240e2c5457017f1b	673	61
76fe2613a1867dc5240e2c5457017f1b	677	19
76fe2613a1867dc5240e2c5457017f1b	685	19
76fe2613a1867dc5240e2c5457017f1b	686	79
7707a9e7b4c2a4eb114c669d3e734825	474	3
7707a9e7b4c2a4eb114c669d3e734825	617	4
772fd0d0e9fa8fcf6b15e320a350ea60	380	116
772fd0d0e9fa8fcf6b15e320a350ea60	381	5
772fd0d0e9fa8fcf6b15e320a350ea60	382	16
772fd0d0e9fa8fcf6b15e320a350ea60	383	9
772fd0d0e9fa8fcf6b15e320a350ea60	390	13
772fd0d0e9fa8fcf6b15e320a350ea60	399	33
772fd0d0e9fa8fcf6b15e320a350ea60	419	3
772fd0d0e9fa8fcf6b15e320a350ea60	424	23
772fd0d0e9fa8fcf6b15e320a350ea60	426	115
772fd0d0e9fa8fcf6b15e320a350ea60	429	4
772fd0d0e9fa8fcf6b15e320a350ea60	459	3
772fd0d0e9fa8fcf6b15e320a350ea60	462	15
772fd0d0e9fa8fcf6b15e320a350ea60	472	6
772fd0d0e9fa8fcf6b15e320a350ea60	480	10
772fd0d0e9fa8fcf6b15e320a350ea60	492	20
772fd0d0e9fa8fcf6b15e320a350ea60	547	4
772fd0d0e9fa8fcf6b15e320a350ea60	555	5
772fd0d0e9fa8fcf6b15e320a350ea60	563	6
772fd0d0e9fa8fcf6b15e320a350ea60	565	4
772fd0d0e9fa8fcf6b15e320a350ea60	576	5
772fd0d0e9fa8fcf6b15e320a350ea60	617	38
772fd0d0e9fa8fcf6b15e320a350ea60	623	16
772fd0d0e9fa8fcf6b15e320a350ea60	652	14
772fd0d0e9fa8fcf6b15e320a350ea60	653	33
772fd0d0e9fa8fcf6b15e320a350ea60	654	14
772fd0d0e9fa8fcf6b15e320a350ea60	655	26
772fd0d0e9fa8fcf6b15e320a350ea60	664	56
772fd0d0e9fa8fcf6b15e320a350ea60	672	11
772fd0d0e9fa8fcf6b15e320a350ea60	686	4
77363960344dcd57c73fdb9667228475	380	45
77363960344dcd57c73fdb9667228475	381	3
77363960344dcd57c73fdb9667228475	382	29
77363960344dcd57c73fdb9667228475	383	5
77363960344dcd57c73fdb9667228475	419	6
77363960344dcd57c73fdb9667228475	424	8
77363960344dcd57c73fdb9667228475	429	22
77363960344dcd57c73fdb9667228475	430	16
77363960344dcd57c73fdb9667228475	431	43
77363960344dcd57c73fdb9667228475	432	3
77363960344dcd57c73fdb9667228475	459	50
77363960344dcd57c73fdb9667228475	462	33
77363960344dcd57c73fdb9667228475	472	13
77363960344dcd57c73fdb9667228475	474	11
77363960344dcd57c73fdb9667228475	480	10
77363960344dcd57c73fdb9667228475	489	10
77363960344dcd57c73fdb9667228475	492	31
77363960344dcd57c73fdb9667228475	501	5
77363960344dcd57c73fdb9667228475	547	5
77363960344dcd57c73fdb9667228475	565	8
77363960344dcd57c73fdb9667228475	574	12
77363960344dcd57c73fdb9667228475	575	45
77363960344dcd57c73fdb9667228475	576	49
77363960344dcd57c73fdb9667228475	587	8
77363960344dcd57c73fdb9667228475	588	55
77363960344dcd57c73fdb9667228475	613	7
77363960344dcd57c73fdb9667228475	615	15
77363960344dcd57c73fdb9667228475	623	8
77363960344dcd57c73fdb9667228475	652	63
77363960344dcd57c73fdb9667228475	653	9
77363960344dcd57c73fdb9667228475	655	86
77363960344dcd57c73fdb9667228475	664	3
77363960344dcd57c73fdb9667228475	672	8
77363960344dcd57c73fdb9667228475	673	29
77363960344dcd57c73fdb9667228475	676	18
77363960344dcd57c73fdb9667228475	685	29
77363960344dcd57c73fdb9667228475	686	114
7736c55d0c6556507a1d208a0ea6889f	380	49
7736c55d0c6556507a1d208a0ea6889f	391	16
7736c55d0c6556507a1d208a0ea6889f	419	16
7736c55d0c6556507a1d208a0ea6889f	422	6
7736c55d0c6556507a1d208a0ea6889f	429	5
7736c55d0c6556507a1d208a0ea6889f	511	15
7736c55d0c6556507a1d208a0ea6889f	555	14
7736c55d0c6556507a1d208a0ea6889f	574	8
7736c55d0c6556507a1d208a0ea6889f	575	24
7736c55d0c6556507a1d208a0ea6889f	587	15
7736c55d0c6556507a1d208a0ea6889f	613	34
7736c55d0c6556507a1d208a0ea6889f	615	7
7736c55d0c6556507a1d208a0ea6889f	617	6
7736c55d0c6556507a1d208a0ea6889f	650	6
7736c55d0c6556507a1d208a0ea6889f	651	32
7736c55d0c6556507a1d208a0ea6889f	652	29
7736c55d0c6556507a1d208a0ea6889f	653	14
7736c55d0c6556507a1d208a0ea6889f	655	28
7736c55d0c6556507a1d208a0ea6889f	664	27
7736c55d0c6556507a1d208a0ea6889f	676	28
7736c55d0c6556507a1d208a0ea6889f	685	12
7736c55d0c6556507a1d208a0ea6889f	686	19
7736de0966d29618187d9721b06b744a	489	5
7736de0966d29618187d9721b06b744a	575	52
7736de0966d29618187d9721b06b744a	588	4
7736de0966d29618187d9721b06b744a	613	7
7736de0966d29618187d9721b06b744a	623	6
7736de0966d29618187d9721b06b744a	651	6
77405cd1d25c6e80e6dbceff43de5136	383	59
77405cd1d25c6e80e6dbceff43de5136	399	113
77405cd1d25c6e80e6dbceff43de5136	430	44
77405cd1d25c6e80e6dbceff43de5136	489	101
77405cd1d25c6e80e6dbceff43de5136	547	35
77405cd1d25c6e80e6dbceff43de5136	574	39
77405cd1d25c6e80e6dbceff43de5136	575	62
77405cd1d25c6e80e6dbceff43de5136	576	510
77405cd1d25c6e80e6dbceff43de5136	617	179
77405cd1d25c6e80e6dbceff43de5136	655	158
77592d6c066e288b13fc8941c629a98d	547	1
77592d6c066e288b13fc8941c629a98d	555	1
77895065cc38664c8a050ba576547d4e	380	28
77895065cc38664c8a050ba576547d4e	399	38
77895065cc38664c8a050ba576547d4e	462	53
77895065cc38664c8a050ba576547d4e	492	8
77895065cc38664c8a050ba576547d4e	563	25
77895065cc38664c8a050ba576547d4e	613	12
77895065cc38664c8a050ba576547d4e	623	7
77895065cc38664c8a050ba576547d4e	651	40
77895065cc38664c8a050ba576547d4e	652	16
77895065cc38664c8a050ba576547d4e	653	23
77895065cc38664c8a050ba576547d4e	655	29
77895065cc38664c8a050ba576547d4e	676	16
778fe26eda59751f60f4ceec14952f78	380	10
778fe26eda59751f60f4ceec14952f78	381	16
778fe26eda59751f60f4ceec14952f78	391	43
778fe26eda59751f60f4ceec14952f78	419	9
778fe26eda59751f60f4ceec14952f78	429	16
778fe26eda59751f60f4ceec14952f78	430	10
778fe26eda59751f60f4ceec14952f78	431	10
778fe26eda59751f60f4ceec14952f78	454	109
778fe26eda59751f60f4ceec14952f78	480	8
778fe26eda59751f60f4ceec14952f78	489	29
778fe26eda59751f60f4ceec14952f78	501	5
778fe26eda59751f60f4ceec14952f78	565	27
778fe26eda59751f60f4ceec14952f78	574	31
778fe26eda59751f60f4ceec14952f78	576	19
778fe26eda59751f60f4ceec14952f78	617	35
778fe26eda59751f60f4ceec14952f78	650	5
778fe26eda59751f60f4ceec14952f78	651	95
778fe26eda59751f60f4ceec14952f78	652	11
778fe26eda59751f60f4ceec14952f78	654	15
778fe26eda59751f60f4ceec14952f78	655	21
778fe26eda59751f60f4ceec14952f78	673	8
778fe26eda59751f60f4ceec14952f78	685	16
778fe26eda59751f60f4ceec14952f78	686	20
77a722c49b74e5856466df4bc0cdaff0	431	287
77c80e478e64fd975e35b1e94383841b	380	10
77c80e478e64fd975e35b1e94383841b	459	8
77c80e478e64fd975e35b1e94383841b	654	10
77c80e478e64fd975e35b1e94383841b	676	32
77c80e478e64fd975e35b1e94383841b	686	9
77e45802196f0f09b8ff904f6c35b852	677	29
77ff9bfddf2481e8eb7ac9d0cc1c1ecb	380	5
77ff9bfddf2481e8eb7ac9d0cc1c1ecb	613	4
77ff9bfddf2481e8eb7ac9d0cc1c1ecb	623	4
7842a433c5c0271371dba64a011c2d4b	380	171
7842a433c5c0271371dba64a011c2d4b	381	51
7842a433c5c0271371dba64a011c2d4b	383	184
7842a433c5c0271371dba64a011c2d4b	391	251
7842a433c5c0271371dba64a011c2d4b	399	272
7842a433c5c0271371dba64a011c2d4b	419	543
7842a433c5c0271371dba64a011c2d4b	422	256
7842a433c5c0271371dba64a011c2d4b	429	51
7842a433c5c0271371dba64a011c2d4b	430	193
7842a433c5c0271371dba64a011c2d4b	431	31
7842a433c5c0271371dba64a011c2d4b	454	205
7842a433c5c0271371dba64a011c2d4b	472	45
7842a433c5c0271371dba64a011c2d4b	474	10
7842a433c5c0271371dba64a011c2d4b	480	3
7842a433c5c0271371dba64a011c2d4b	489	128
7842a433c5c0271371dba64a011c2d4b	492	122
7842a433c5c0271371dba64a011c2d4b	501	177
7842a433c5c0271371dba64a011c2d4b	565	113
7842a433c5c0271371dba64a011c2d4b	574	261
7842a433c5c0271371dba64a011c2d4b	575	216
7842a433c5c0271371dba64a011c2d4b	576	176
7842a433c5c0271371dba64a011c2d4b	587	188
7842a433c5c0271371dba64a011c2d4b	588	126
7842a433c5c0271371dba64a011c2d4b	613	141
7842a433c5c0271371dba64a011c2d4b	617	110
7842a433c5c0271371dba64a011c2d4b	623	42
7842a433c5c0271371dba64a011c2d4b	651	935
7842a433c5c0271371dba64a011c2d4b	654	268
7842a433c5c0271371dba64a011c2d4b	655	400
7842a433c5c0271371dba64a011c2d4b	664	490
7842a433c5c0271371dba64a011c2d4b	672	249
7842a433c5c0271371dba64a011c2d4b	673	127
7842a433c5c0271371dba64a011c2d4b	677	96
7842a433c5c0271371dba64a011c2d4b	686	164
78498ceceec4a5409082fe9978ff73b1	386	54
78498ceceec4a5409082fe9978ff73b1	422	34
78498ceceec4a5409082fe9978ff73b1	673	17
787e8c009f86bb2c383135a9415b41d6	380	64
787e8c009f86bb2c383135a9415b41d6	386	36
787e8c009f86bb2c383135a9415b41d6	390	11
787e8c009f86bb2c383135a9415b41d6	391	14
787e8c009f86bb2c383135a9415b41d6	399	13
787e8c009f86bb2c383135a9415b41d6	419	89
787e8c009f86bb2c383135a9415b41d6	422	9
787e8c009f86bb2c383135a9415b41d6	429	19
787e8c009f86bb2c383135a9415b41d6	430	80
787e8c009f86bb2c383135a9415b41d6	431	11
787e8c009f86bb2c383135a9415b41d6	454	68
787e8c009f86bb2c383135a9415b41d6	459	3
787e8c009f86bb2c383135a9415b41d6	462	64
787e8c009f86bb2c383135a9415b41d6	472	7
787e8c009f86bb2c383135a9415b41d6	489	33
787e8c009f86bb2c383135a9415b41d6	501	12
787e8c009f86bb2c383135a9415b41d6	547	44
787e8c009f86bb2c383135a9415b41d6	555	61
787e8c009f86bb2c383135a9415b41d6	563	308
787e8c009f86bb2c383135a9415b41d6	565	50
